node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,2009,private,mayo_clinic,tier1_hospital,1708
1,national,ISO27001,oncology,1967,public,johns_hopkins,tier2_hospital,2667
2,national,FedRAMP,cardiology,1981,mixed,stanford_med,research_center,4028
3,local,HIPAA_compliant,neurology,1951,public,mass_general,mobile_unit,2775
4,regional,ISO27001,pathology,2009,private,ucla_health,edge_device,4087
5,local,HIPAA_compliant,radiology,1974,public,mayo_clinic,tier1_hospital,3861
6,regional,ISO27001,oncology,2018,private,johns_hopkins,tier2_hospital,1301
7,national,HIPAA_compliant,cardiology,1990,private,stanford_med,research_center,1011
8,national,SOC2,neurology,2009,research_grant,mass_general,mobile_unit,1018
9,national,ISO27001,pathology,1965,mixed,ucla_health,edge_device,2420
