node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,local,4,128,tier1_hospital,0.989,high,20000
1,clinic_001,5000,tier_2,32,local,2,64,tier2_hospital,0.903,standard,10000
2,research_center_002,20000,tier_3,128,local,32,1024,research_center,0.985,critical,100000
3,mobile_unit_003,500,tier_1,8,GDPR,2,16,mobile_unit,0.831,high,2000
4,edge_device_004,100,tier_2,8,local,0,8,edge_device,0.791,standard,1000
5,hospital_005,5000,tier_1,32,GDPR,4,256,tier1_hospital,0.999,high,10000
6,clinic_006,1000,tier_2,16,GDPR,4,256,tier2_hospital,0.951,standard,5000
7,research_center_007,5000,tier_3,128,GDPR,32,512,research_center,0.985,high,100000
8,mobile_unit_008,500,tier_1,16,HIPAA,1,16,mobile_unit,0.806,critical,2000
9,edge_device_009,500,tier_2,8,PIPEDA,1,32,edge_device,0.716,critical,1000
10,hospital_010,2000,tier_1,128,HIPAA,8,256,tier1_hospital,0.972,high,20000
11,clinic_011,2000,tier_2,32,GDPR,8,256,tier2_hospital,0.964,standard,10000
12,research_center_012,10000,tier_3,128,PIPEDA,16,1024,research_center,0.983,high,20000
13,mobile_unit_013,100,tier_1,16,HIPAA,1,32,mobile_unit,0.883,standard,2000
14,edge_device_014,100,tier_2,2,PIPEDA,1,32,edge_device,0.727,standard,1000
