accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3070.0,,,,,,,,NetworkStructureEvent,,,0.2222222222222222,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753356997.6620028,ring,,,,,444,,10,,105,1480,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753356997.6622357,ring,,,,,,,,,,,
0.1112,,,,,,,,,,,,,EvaluationEvent,2.3964799488067627,"{'loss': 2.3964799488067627, 'accuracy': 0.1112}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753357000.192126,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753357000.1923244,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{7: 1.0, 3: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,1,"[7, 3]",,,,,resource_sampling,,,,,,1753357000.192507,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,9.08058786392212,1753357009.2729917,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.2310216426849365, 'mean': -0.013954437337815762, 'std': 0.1898776888847351}}",,,,1,,,,,0,parameter_transfer,,"9,1",,,,1753357009.397976,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.2310216426849365, 'mean': -0.013954437337815762, 'std': 0.1898776888847351}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753357009.39805,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.2310216426849365, 'mean': -0.013954437337815762, 'std': 0.1898776888847351}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753357009.3980825,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 5.208080291748047, 'mean': 0.007670241873711348, 'std': 0.306793212890625}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753357009.3981512,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.2310216426849365, 'mean': -0.013954437337815762, 'std': 0.1898776888847351}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753357009.3981798,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.2310216426849365, 'mean': -0.013954437337815762, 'std': 0.1898776888847351}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753357009.3982062,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{6: {'norm': 3.2310216426849365, 'mean': -0.013954437337815762, 'std': 0.1898776888847351}}",,,,1,,,,,6,parameter_transfer,,"5,7",,,,1753357009.3982322,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{7: {'norm': 4.451343059539795, 'mean': 0.015551138669252396, 'std': 0.2618364989757538}}",,,,1,,,,,7,parameter_transfer,,"6,8",,,,1753357009.3982577,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{8: {'norm': 3.2310216426849365, 'mean': -0.013954437337815762, 'std': 0.1898776888847351}}",,,,1,,,,,8,parameter_transfer,,"7,9",,,,1753357009.3982828,,,,,,,,,,,,
