node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,local,4,128,tier1_hospital,0.982,high,50000
1,clinic_001,2000,tier_2,64,HIPAA,8,64,tier2_hospital,0.924,high,5000
2,research_center_002,10000,tier_3,256,local,32,1024,research_center,0.987,standard,20000
3,mobile_unit_003,500,tier_1,16,PIPEDA,2,32,mobile_unit,0.75,high,5000
4,edge_device_004,100,tier_2,4,HIPAA,1,32,edge_device,0.834,high,2000
5,hospital_005,10000,tier_1,64,local,4,512,tier1_hospital,0.961,standard,50000
6,clinic_006,5000,tier_2,32,HIPAA,4,256,tier2_hospital,0.955,high,5000
7,research_center_007,5000,tier_3,128,HIPAA,8,256,research_center,0.984,high,20000
8,mobile_unit_008,500,tier_1,4,GDPR,1,16,mobile_unit,0.845,high,2000
9,edge_device_009,50,tier_2,4,GDPR,0,16,edge_device,0.875,standard,500
10,hospital_010,5000,tier_1,64,HIPAA,4,256,tier1_hospital,0.978,standard,20000
11,clinic_011,5000,tier_2,64,GDPR,2,64,tier2_hospital,0.913,standard,5000
12,research_center_012,5000,tier_3,128,PIPEDA,8,256,research_center,0.989,critical,50000
13,mobile_unit_013,100,tier_1,4,HIPAA,2,32,mobile_unit,0.775,standard,1000
14,edge_device_014,50,tier_2,4,HIPAA,0,32,edge_device,0.881,standard,500
15,hospital_015,2000,tier_1,32,GDPR,16,128,tier1_hospital,0.985,standard,20000
16,clinic_016,1000,tier_2,64,local,8,256,tier2_hospital,0.936,standard,20000
17,research_center_017,10000,tier_3,256,HIPAA,16,1024,research_center,0.986,critical,20000
18,mobile_unit_018,1000,tier_1,8,GDPR,1,16,mobile_unit,0.765,standard,5000
19,edge_device_019,500,tier_2,2,local,0,32,edge_device,0.772,standard,1000
