node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,HIPAA,4,256,tier1_hospital,0.954,standard,10000
1,clinic_001,2000,tier_2,16,PIPEDA,4,256,tier2_hospital,0.956,critical,20000
2,research_center_002,20000,tier_3,64,local,16,256,research_center,0.988,critical,20000
3,mobile_unit_003,500,tier_1,16,PIPEDA,2,32,mobile_unit,0.76,standard,5000
4,edge_device_004,50,tier_2,2,GDPR,0,8,edge_device,0.867,high,500
5,hospital_005,10000,tier_1,64,PIPEDA,8,512,tier1_hospital,0.955,critical,50000
6,clinic_006,1000,tier_2,64,HIPAA,4,256,tier2_hospital,0.936,standard,5000
7,research_center_007,20000,tier_3,64,local,32,512,research_center,0.996,critical,50000
8,mobile_unit_008,100,tier_1,4,HIPAA,2,64,mobile_unit,0.843,critical,5000
9,edge_device_009,500,tier_2,4,GDPR,0,8,edge_device,0.831,high,500
