node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,GDPR,8,256,tier1_hospital,0.979,high,50000
1,clinic_001,1000,tier_2,16,GDPR,4,256,tier2_hospital,0.978,critical,5000
2,research_center_002,10000,tier_3,64,GDPR,16,512,research_center,0.989,standard,50000
3,mobile_unit_003,500,tier_1,4,PIPEDA,2,32,mobile_unit,0.83,critical,1000
4,edge_device_004,500,tier_2,4,PIPEDA,1,32,edge_device,0.864,high,2000
5,hospital_005,2000,tier_1,32,PIPEDA,8,256,tier1_hospital,0.954,high,20000
6,clinic_006,1000,tier_2,16,PIPEDA,4,256,tier2_hospital,0.961,standard,10000
7,research_center_007,10000,tier_3,256,GDPR,32,512,research_center,1.0,standard,100000
8,mobile_unit_008,500,tier_1,16,HIPAA,2,64,mobile_unit,0.888,high,5000
9,edge_device_009,500,tier_2,4,PIPEDA,0,8,edge_device,0.795,high,1000
10,hospital_010,2000,tier_1,64,GDPR,16,128,tier1_hospital,0.999,critical,50000
11,clinic_011,2000,tier_2,16,GDPR,2,128,tier2_hospital,0.974,critical,20000
12,research_center_012,20000,tier_3,256,PIPEDA,32,1024,research_center,0.985,high,20000
13,mobile_unit_013,500,tier_1,4,local,1,64,mobile_unit,0.776,high,2000
14,edge_device_014,50,tier_2,2,local,0,8,edge_device,0.85,critical,1000
15,hospital_015,2000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.981,standard,50000
16,clinic_016,5000,tier_2,64,local,4,64,tier2_hospital,0.916,standard,5000
17,research_center_017,20000,tier_3,128,GDPR,8,256,research_center,0.989,critical,50000
18,mobile_unit_018,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.787,high,1000
19,edge_device_019,50,tier_2,8,PIPEDA,1,32,edge_device,0.829,standard,2000
