node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,GDPR,8,128,tier1_hospital,0.977,critical,50000
1,clinic_001,5000,tier_2,64,PIPEDA,8,64,tier2_hospital,0.973,standard,20000
2,research_center_002,10000,tier_3,256,GDPR,8,512,research_center,0.986,standard,20000
3,mobile_unit_003,1000,tier_1,8,GDPR,2,16,mobile_unit,0.876,high,5000
4,edge_device_004,500,tier_2,4,PIPEDA,0,16,edge_device,0.754,critical,1000
5,hospital_005,2000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.974,standard,10000
6,clinic_006,1000,tier_2,16,GDPR,4,128,tier2_hospital,0.969,critical,5000
7,research_center_007,20000,tier_3,64,local,16,512,research_center,0.989,high,100000
8,mobile_unit_008,100,tier_1,16,GDPR,1,32,mobile_unit,0.851,high,2000
9,edge_device_009,500,tier_2,8,GDPR,1,8,edge_device,0.719,high,2000
