node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,international,HIPAA_compliant,Rochester,USA,radiology,1977,mixed,mayo_clinic,tier1_hospital,north_america,1523,America/Chicago
1,national,HIPAA_compliant,Baltimore,USA,oncology,1985,public,johns_hopkins,tier2_hospital,europe,1681,America/New_York
2,regional,SOC2,Palo Alto,USA,cardiology,1994,research_grant,stanford_med,research_center,asia_pacific,1735,America/Los_Angeles
3,international,ISO27001,Boston,USA,neurology,2013,research_grant,mass_general,mobile_unit,south_america,1955,America/New_York
4,national,FedRAMP,Los Angeles,USA,pathology,1967,public,ucla_health,edge_device,africa,2460,America/Los_Angeles
5,national,SOC2,London,UK,radiology,1960,research_grant,mayo_clinic,tier1_hospital,north_america,553,Europe/London
6,international,HIPAA_compliant,Paris,France,oncology,1983,mixed,johns_hopkins,tier2_hospital,europe,2948,Europe/Paris
7,international,HIPAA_compliant,Tokyo,Japan,cardiology,1960,mixed,stanford_med,research_center,asia_pacific,4424,Asia/Tokyo
8,international,HIPAA_compliant,Singapore,Singapore,neurology,1969,mixed,mass_general,mobile_unit,south_america,408,Asia/Singapore
9,local,HIPAA_compliant,Sydney,Australia,pathology,2009,private,ucla_health,edge_device,africa,4698,Australia/Sydney
10,regional,SOC2,Rochester,USA,radiology,2014,research_grant,mayo_clinic,tier1_hospital,north_america,566,America/Chicago
11,international,ISO27001,Baltimore,USA,oncology,1995,mixed,johns_hopkins,tier2_hospital,europe,284,America/New_York
12,regional,ISO27001,Palo Alto,USA,cardiology,2001,research_grant,stanford_med,research_center,asia_pacific,1813,America/Los_Angeles
13,local,FedRAMP,Boston,USA,neurology,2013,public,mass_general,mobile_unit,south_america,2946,America/New_York
14,international,ISO27001,Los Angeles,USA,pathology,1969,private,ucla_health,edge_device,africa,2182,America/Los_Angeles
15,international,HIPAA_compliant,London,UK,radiology,1997,private,mayo_clinic,tier1_hospital,north_america,840,Europe/London
16,national,HIPAA_compliant,Paris,France,oncology,1966,mixed,johns_hopkins,tier2_hospital,europe,1218,Europe/Paris
17,national,HIPAA_compliant,Tokyo,Japan,cardiology,1989,research_grant,stanford_med,research_center,asia_pacific,1743,Asia/Tokyo
18,local,ISO27001,Singapore,Singapore,neurology,2007,public,mass_general,mobile_unit,south_america,3804,Asia/Singapore
19,local,HIPAA_compliant,Sydney,Australia,pathology,1964,research_grant,ucla_health,edge_device,africa,1935,Australia/Sydney
