round_num,node_0,node_1,node_2,node_3,node_4
1,3.2424464225769043,3.2573394775390625,3.2600350379943848,3.2774832248687744,3.2424464225769043
2,3.2502520084381104,3.2662665843963623,3.2444639205932617,3.254467725753784,3.284088373184204
3,3.2567403316497803,3.258739471435547,3.2605133056640625,3.2628185749053955,3.2633750438690186
4,3.2622551918029785,3.2558462619781494,3.2682993412017822,3.259711503982544,3.259502649307251
5,3.270667791366577,3.258582592010498,3.2587103843688965,3.238970994949341,3.2573654651641846
6,3.254703998565674,3.2515721321105957,3.258513927459717,3.2448008060455322,3.2547221183776855
7,3.2507739067077637,3.245958089828491,3.2614593505859375,3.2488954067230225,3.2514500617980957
8,3.249361038208008,3.2491061687469482,3.252988815307617,3.261512279510498,3.2537097930908203
9,3.247893810272217,3.2524828910827637,3.2533371448516846,3.259795665740967,3.2702219486236572
10,3.253413200378418,3.2542026042938232,3.257045269012451,3.2526979446411133,3.2641384601593018
