timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753350338.165018,1,-1,training,18.675559520721436,0,0,0,
1753350342.5532746,2,-1,training,3.2589221000671387,0,0,0,
1753350362.5437627,3,-1,training,18.86960458755493,0,0,0,
1753350379.7645168,4,-1,training,16.04270648956299,0,0,0,
1753350397.0250177,5,-1,training,16.087365865707397,0,0,0,
1753350418.7568915,6,-1,training,20.508535861968994,0,0,0,
1753350442.3724809,7,-1,training,22.432605504989624,0,0,0,
1753350446.6291952,8,-1,training,3.0463778972625732,0,0,0,
1753350466.6387181,9,-1,training,18.853920221328735,0,0,0,
1753350469.5126266,10,-1,training,1.682229995727539,0,0,0,
