node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,4,512,tier1_hospital,0.963,critical,10000
1,clinic_001,5000,tier_2,32,local,8,128,tier2_hospital,0.908,standard,20000
2,research_center_002,10000,tier_3,256,HIPAA,8,1024,research_center,0.99,critical,50000
3,mobile_unit_003,1000,tier_1,4,GDPR,1,64,mobile_unit,0.892,high,1000
4,edge_device_004,100,tier_2,2,PIPEDA,1,8,edge_device,0.887,critical,1000
5,hospital_005,2000,tier_1,32,local,8,128,tier1_hospital,0.982,high,50000
6,clinic_006,2000,tier_2,64,local,2,128,tier2_hospital,0.925,standard,5000
7,research_center_007,5000,tier_3,64,PIPEDA,32,256,research_center,0.983,high,100000
8,mobile_unit_008,500,tier_1,4,GDPR,1,64,mobile_unit,0.809,critical,1000
9,edge_device_009,100,tier_2,2,local,0,8,edge_device,0.812,high,1000
10,hospital_010,10000,tier_1,64,local,8,256,tier1_hospital,0.98,standard,10000
11,clinic_011,5000,tier_2,32,GDPR,2,128,tier2_hospital,0.933,standard,10000
12,research_center_012,20000,tier_3,64,HIPAA,8,256,research_center,0.986,high,20000
13,mobile_unit_013,1000,tier_1,16,GDPR,2,16,mobile_unit,0.827,critical,5000
14,edge_device_014,50,tier_2,8,GDPR,1,32,edge_device,0.773,high,2000
