edge,weight
0-1,2368.89
0-2,998.36
0-3,91.38
0-4,5728.64
0-5,1721.27
0-6,477.22
0-7,4239.46
0-8,5278.64
0-9,830.1
0-10,4497.82
0-11,561.83
0-12,108.61
0-13,4299.84
0-14,445.79
1-2,2217.54
1-3,541.95
1-4,819.73
1-5,4186.29
1-6,5553.33
1-7,444.97
1-8,111.49
1-9,5794.86
1-10,1832.54
1-11,1114.35
1-12,404.11
1-13,872.02
1-14,4496.13
2-3,470.37
2-4,106.02
2-5,476.52
2-6,468.07
2-7,527.41
2-8,2185.68
2-9,835.05
2-10,445.83
2-11,1042.27
2-12,897.23
2-13,2237.6
2-14,5411.71
3-4,402.14
3-5,569.85
3-6,1126.47
3-7,1867.93
3-8,2226.92
3-9,559.88
3-10,4291.14
3-11,108.45
3-12,2266.09
3-13,105.57
3-14,538.05
4-5,5319.23
4-6,545.79
4-7,524.34
4-8,116.29
4-9,4998.96
4-10,838.82
4-11,872.72
4-12,5260.2
4-13,102.4
4-14,1068.9
5-6,4204.31
5-7,1880.62
5-8,5183.9
5-9,5754.78
5-10,991.84
5-11,883.5
5-12,106.7
5-13,1863.2
5-14,87.72
6-7,4665.68
6-8,576.44
6-9,103.83
6-10,490.83
6-11,107.69
6-12,1010.9
6-13,105.65
6-14,542.32
7-8,2243.73
7-9,119.33
7-10,5415.37
7-11,592.2
7-12,86.81
7-13,1120.32
7-14,5551.26
8-9,110.03
8-10,568.44
8-11,4002.76
8-12,2006.11
8-13,103.41
8-14,112.76
9-10,2007.19
9-11,4336.4
9-12,5274.62
9-13,114.89
9-14,541.26
10-11,1972.77
10-12,1146.97
10-13,5316.43
10-14,1974.96
11-12,874.62
11-13,106.59
11-14,5462.95
12-13,492.6
12-14,86.29
13-14,406.3
