param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,1,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,2,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,3,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,4,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,5,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,6,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,7,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,8,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,9,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,10,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,11,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,12,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,13,1749352541.8443909,parameter_transfer
"{'norm': 3.191803455352783, 'mean': 0.0027098075952380896, 'std': 0.18805928528308868}",1,0,,14,1749352541.8443909,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,0,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,2,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,3,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,4,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,5,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,6,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,7,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,8,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,9,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,10,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,11,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,12,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,13,1749352541.844474,parameter_transfer
"{'norm': 3.202636241912842, 'mean': 0.0026820723433047533, 'std': 0.18869808316230774}",1,1,,14,1749352541.844474,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,0,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,1,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,3,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,4,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,5,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,6,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,7,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,8,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,9,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,10,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,11,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,12,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,13,1749352541.8445232,parameter_transfer
"{'norm': 3.2044014930725098, 'mean': 0.0020979323890060186, 'std': 0.18880951404571533}",1,2,,14,1749352541.8445232,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,0,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,1,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,2,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,4,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,5,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,6,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,7,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,8,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,9,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,10,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,11,1749352541.8445685,parameter_transfer
"{'norm': 3.2179505825042725, 'mean': 0.002281744498759508, 'std': 0.18960583209991455}",1,3,,12,1749352541.8445685,parameter_transfer
