timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753383020.6108537,1,10,"[8, 1, 4, 7]",4,0.4,0.4,"{8: 1.0, 1: 1.0, 4: 1.0, 7: 1.0}",,,
1753383045.7869437,2,10,"[0, 1, 5, 6]",4,0.4,0.4,"{0: 1.0, 1: 1.0, 5: 1.0, 6: 1.0}",,,
1753383066.868285,3,10,"[5, 4, 7, 6]",4,0.4,0.4,"{5: 1.0, 4: 1.0, 7: 1.0, 6: 1.0}",,,
1753383073.6583934,4,10,"[6, 3, 1, 7]",4,0.4,0.4,"{6: 1.0, 3: 1.0, 1: 1.0, 7: 1.0}",,,
1753383095.3489382,5,10,"[2, 8, 4, 0]",4,0.4,0.4,"{2: 1.0, 8: 1.0, 4: 1.0, 0: 1.0}",,,
1753383109.3269033,6,10,"[8, 5, 9, 4]",4,0.4,0.4,"{8: 1.0, 5: 1.0, 9: 1.0, 4: 1.0}",,,
1753383124.9421136,7,10,"[2, 7, 6, 9]",4,0.4,0.4,"{2: 1.0, 7: 1.0, 6: 1.0, 9: 1.0}",,,
1753383130.374282,8,10,"[7, 6, 0, 1]",4,0.4,0.4,"{7: 1.0, 6: 1.0, 0: 1.0, 1: 1.0}",,,
1753383136.8925238,9,10,"[1, 9, 4, 2]",4,0.4,0.4,"{1: 1.0, 9: 1.0, 4: 1.0, 2: 1.0}",,,
1753383142.0663195,10,10,"[0, 7, 2, 6]",4,0.4,0.4,"{0: 1.0, 7: 1.0, 2: 1.0, 6: 1.0}",,,
