node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1991,private,mayo_clinic,tier1_hospital,3654
1,national,HIPAA_compliant,oncology,1971,public,johns_hopkins,tier2_hospital,3928
2,local,ISO27001,cardiology,1964,private,stanford_med,research_center,517
3,local,SOC2,neurology,1950,public,mass_general,mobile_unit,2551
4,regional,ISO27001,pathology,2011,research_grant,ucla_health,edge_device,1435
5,international,ISO27001,radiology,1956,public,mayo_clinic,tier1_hospital,3993
6,national,SOC2,oncology,1961,private,johns_hopkins,tier2_hospital,1491
7,international,FedRAMP,cardiology,1969,mixed,stanford_med,research_center,1565
8,regional,SOC2,neurology,2001,mixed,mass_general,mobile_unit,4960
9,local,ISO27001,pathology,1989,public,ucla_health,edge_device,3030
