node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,HIPAA,8,128,tier1_hospital,0.962,high,50000
1,clinic_001,1000,tier_2,16,PIPEDA,8,64,tier2_hospital,0.968,standard,20000
2,research_center_002,5000,tier_3,64,PIPEDA,16,1024,research_center,0.989,critical,50000
3,mobile_unit_003,1000,tier_1,16,GDPR,2,16,mobile_unit,0.876,high,2000
4,edge_device_004,500,tier_2,4,HIPAA,0,8,edge_device,0.79,high,2000
5,hospital_005,5000,tier_1,64,HIPAA,16,512,tier1_hospital,0.995,critical,20000
6,clinic_006,2000,tier_2,32,GDPR,2,64,tier2_hospital,0.951,standard,10000
7,research_center_007,20000,tier_3,256,local,16,1024,research_center,0.984,high,20000
8,mobile_unit_008,500,tier_1,8,PIPEDA,2,32,mobile_unit,0.838,standard,5000
9,edge_device_009,500,tier_2,8,PIPEDA,0,32,edge_device,0.767,standard,1000
10,hospital_010,5000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.95,high,10000
11,clinic_011,5000,tier_2,16,GDPR,2,64,tier2_hospital,0.971,critical,5000
12,research_center_012,5000,tier_3,128,local,8,256,research_center,0.986,standard,20000
13,mobile_unit_013,1000,tier_1,16,HIPAA,1,16,mobile_unit,0.787,high,2000
14,edge_device_014,100,tier_2,4,GDPR,1,16,edge_device,0.851,standard,1000
