node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,16,256,tier1_hospital,0.952,high,50000
1,clinic_001,2000,tier_2,16,PIPEDA,4,128,tier2_hospital,0.944,critical,10000
2,research_center_002,20000,tier_3,256,GDPR,32,512,research_center,0.989,standard,100000
3,mobile_unit_003,100,tier_1,4,local,1,32,mobile_unit,0.824,critical,5000
4,edge_device_004,100,tier_2,8,PIPEDA,1,8,edge_device,0.865,standard,500
5,hospital_005,10000,tier_1,128,local,4,256,tier1_hospital,0.951,critical,10000
6,clinic_006,5000,tier_2,64,GDPR,2,64,tier2_hospital,0.943,high,10000
7,research_center_007,5000,tier_3,128,GDPR,32,1024,research_center,0.983,critical,20000
8,mobile_unit_008,100,tier_1,8,PIPEDA,2,16,mobile_unit,0.822,high,2000
9,edge_device_009,50,tier_2,4,PIPEDA,0,32,edge_device,0.854,standard,500
10,hospital_010,5000,tier_1,64,PIPEDA,4,512,tier1_hospital,0.989,high,20000
11,clinic_011,2000,tier_2,32,local,8,256,tier2_hospital,0.951,critical,20000
12,research_center_012,10000,tier_3,128,PIPEDA,8,1024,research_center,0.981,high,50000
13,mobile_unit_013,1000,tier_1,16,local,1,64,mobile_unit,0.762,high,5000
14,edge_device_014,50,tier_2,2,local,0,16,edge_device,0.869,standard,1000
15,hospital_015,2000,tier_1,32,local,16,256,tier1_hospital,0.971,high,50000
16,clinic_016,1000,tier_2,32,PIPEDA,2,64,tier2_hospital,0.94,standard,20000
17,research_center_017,5000,tier_3,64,local,8,512,research_center,0.999,critical,50000
18,mobile_unit_018,100,tier_1,8,PIPEDA,1,32,mobile_unit,0.89,standard,1000
19,edge_device_019,100,tier_2,8,local,1,32,edge_device,0.797,critical,1000
20,hospital_020,2000,tier_1,64,GDPR,8,128,tier1_hospital,0.968,high,10000
21,clinic_021,2000,tier_2,16,PIPEDA,4,128,tier2_hospital,0.934,standard,5000
22,research_center_022,20000,tier_3,64,local,8,1024,research_center,0.985,high,100000
23,mobile_unit_023,1000,tier_1,4,PIPEDA,2,32,mobile_unit,0.77,standard,2000
24,edge_device_024,500,tier_2,8,GDPR,0,32,edge_device,0.785,standard,500
25,hospital_025,5000,tier_1,128,local,16,512,tier1_hospital,0.975,high,50000
26,clinic_026,5000,tier_2,32,HIPAA,4,256,tier2_hospital,0.969,high,5000
27,research_center_027,20000,tier_3,128,PIPEDA,8,512,research_center,0.981,standard,50000
28,mobile_unit_028,100,tier_1,4,local,2,16,mobile_unit,0.866,standard,2000
29,edge_device_029,500,tier_2,8,local,1,16,edge_device,0.784,critical,1000
