node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,PIPEDA,8,128,tier1_hospital,0.977,standard,50000
1,clinic_001,2000,tier_2,16,GDPR,4,64,tier2_hospital,0.926,critical,10000
2,research_center_002,10000,tier_3,64,HIPAA,32,512,research_center,0.995,standard,50000
3,mobile_unit_003,500,tier_1,16,PIPEDA,2,64,mobile_unit,0.782,critical,2000
4,edge_device_004,500,tier_2,4,HIPAA,1,32,edge_device,0.753,critical,2000
5,hospital_005,10000,tier_1,32,GDPR,16,128,tier1_hospital,0.991,high,50000
6,clinic_006,5000,tier_2,32,HIPAA,8,64,tier2_hospital,0.924,high,10000
7,research_center_007,20000,tier_3,64,local,16,256,research_center,0.992,standard,100000
8,mobile_unit_008,500,tier_1,8,GDPR,1,16,mobile_unit,0.886,standard,1000
9,edge_device_009,100,tier_2,2,PIPEDA,1,32,edge_device,0.887,standard,500
