round_num,node_0,node_1,node_2,node_3,node_4
1,3.197152853012085,3.1254961490631104,3.155090570449829,3.1971547603607178,3.218693971633911
2,3.1862659454345703,3.1472935676574707,3.142392158508301,3.1653690338134766,3.174614906311035
3,3.12845778465271,3.2387466430664062,3.1558244228363037,3.2005202770233154,3.2122180461883545
4,3.1671698093414307,3.1548919677734375,3.1635313034057617,3.166038751602173,3.187401056289673
5,3.200920343399048,3.157754898071289,3.1744840145111084,3.1599223613739014,3.162874460220337
6,3.196347713470459,3.198349714279175,3.1634020805358887,3.1960697174072266,3.1808600425720215
7,3.179271697998047,3.187962770462036,3.1772847175598145,3.199479579925537,3.193718433380127
8,3.2394614219665527,3.1789145469665527,3.1958327293395996,3.216736316680908,3.1759684085845947
9,3.2273988723754883,3.1959946155548096,3.2341086864471436,3.2013535499572754,3.198147773742676
10,3.211294174194336,3.2421417236328125,3.2111830711364746,3.2029311656951904,3.2013559341430664
