node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.052526,-92.452203,north_america,America/Chicago
1,Baltimore,USA,39.312198,-76.598557,europe,America/New_York
2,Palo Alto,USA,37.469334,-122.178916,asia_pacific,America/Los_Angeles
3,Boston,USA,42.376793,-71.10006,south_america,America/New_York
4,Los Angeles,USA,34.054632,-118.222177,africa,America/Los_Angeles
5,London,UK,51.474567,-0.097661,north_america,Europe/London
6,Paris,France,48.869678,2.377636,europe,Europe/Paris
7,Tokyo,Japan,35.646989,139.612393,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.356995,103.78649,south_america,Asia/Singapore
9,Sydney,Australia,-33.856554,151.225605,africa,Australia/Sydney
