node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,local,4,256,tier1_hospital,0.992,standard,50000
1,clinic_001,2000,tier_2,16,GDPR,8,256,tier2_hospital,0.921,high,20000
2,research_center_002,20000,tier_3,128,GDPR,32,512,research_center,0.996,high,20000
3,mobile_unit_003,500,tier_1,16,local,2,64,mobile_unit,0.799,critical,2000
4,edge_device_004,500,tier_2,4,local,1,32,edge_device,0.711,high,2000
5,hospital_005,2000,tier_1,128,local,4,128,tier1_hospital,0.972,standard,10000
6,clinic_006,2000,tier_2,64,HIPAA,4,128,tier2_hospital,0.925,critical,20000
7,research_center_007,10000,tier_3,128,local,8,256,research_center,0.997,high,50000
8,mobile_unit_008,500,tier_1,16,local,1,64,mobile_unit,0.797,critical,2000
9,edge_device_009,500,tier_2,2,GDPR,0,8,edge_device,0.852,standard,500
10,hospital_010,2000,tier_1,64,local,16,512,tier1_hospital,0.976,high,10000
11,clinic_011,5000,tier_2,64,HIPAA,8,64,tier2_hospital,0.978,critical,20000
12,research_center_012,5000,tier_3,128,HIPAA,16,256,research_center,0.994,high,50000
13,mobile_unit_013,1000,tier_1,8,GDPR,2,16,mobile_unit,0.88,critical,1000
14,edge_device_014,500,tier_2,2,local,1,8,edge_device,0.815,critical,500
