edge,weight
0-1,85.35
0-2,2141.11
0-3,119.35
0-4,4798.27
0-5,119.63
0-6,567.24
0-7,98.3
0-8,100.78
0-9,95.74
0-10,1191.66
0-11,4691.4
0-12,94.69
0-13,466.21
0-14,104.67
1-2,979.04
1-3,1140.27
1-4,5567.81
1-5,905.11
1-6,471.01
1-7,1824.12
1-8,471.78
1-9,475.8
1-10,96.98
1-11,431.41
1-12,2044.6
1-13,82.3
1-14,489.07
2-3,959.57
2-4,5306.1
2-5,100.02
2-6,5219.9
2-7,1715.13
2-8,1731.86
2-9,480.46
2-10,517.28
2-11,101.59
2-12,5495.45
2-13,5212.39
2-14,95.08
3-4,942.86
3-5,4200.36
3-6,5961.28
3-7,497.34
3-8,1033.39
3-9,464.89
3-10,92.47
3-11,102.8
3-12,1056.24
3-13,105.7
3-14,5039.12
4-5,1805.97
4-6,2103.72
4-7,4345.02
4-8,106.86
4-9,110.37
4-10,887.6
4-11,579.71
4-12,539.92
4-13,2240.98
4-14,1146.49
5-6,801.84
5-7,494.37
5-8,2251.44
5-9,5075.68
5-10,4553.77
5-11,506.79
5-12,513.75
5-13,411.38
5-14,890.23
6-7,85.74
6-8,5245.7
6-9,84.53
6-10,813.06
6-11,463.9
6-12,102.68
6-13,2245.35
6-14,83.12
7-8,2178.54
7-9,4639.03
7-10,935.07
7-11,99.7
7-12,922.42
7-13,91.26
7-14,4677.66
8-9,1865.8
8-10,440.86
8-11,105.64
8-12,505.2
8-13,903.45
8-14,946.31
9-10,861.15
9-11,5848.85
9-12,564.48
9-13,4088.92
9-14,1037.22
10-11,100.39
10-12,1721.27
10-13,1831.81
10-14,894.11
11-12,1070.74
11-13,1952.61
11-14,1668.31
12-13,100.27
12-14,94.17
13-14,2229.54
