node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,local,8,128,tier1_hospital,0.96,high,20000
1,clinic_001,5000,tier_2,64,PIPEDA,2,256,tier2_hospital,0.966,standard,20000
2,research_center_002,10000,tier_3,256,local,32,512,research_center,0.984,critical,50000
3,mobile_unit_003,100,tier_1,8,GDPR,2,16,mobile_unit,0.769,critical,1000
4,edge_device_004,50,tier_2,8,PIPEDA,1,16,edge_device,0.867,standard,500
5,hospital_005,10000,tier_1,64,GDPR,4,128,tier1_hospital,0.974,standard,50000
6,clinic_006,5000,tier_2,16,HIPAA,4,256,tier2_hospital,0.91,critical,5000
7,research_center_007,20000,tier_3,64,PIPEDA,8,512,research_center,1.0,high,50000
8,mobile_unit_008,1000,tier_1,16,local,1,32,mobile_unit,0.75,critical,1000
9,edge_device_009,500,tier_2,4,HIPAA,1,32,edge_device,0.806,high,500
