node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,8,256,tier1_hospital,0.994,critical,10000
1,clinic_001,2000,tier_2,32,PIPEDA,2,128,tier2_hospital,0.931,standard,10000
2,research_center_002,20000,tier_3,256,GDPR,32,1024,research_center,0.999,critical,20000
3,mobile_unit_003,500,tier_1,8,local,2,16,mobile_unit,0.878,high,1000
4,edge_device_004,500,tier_2,4,GDPR,1,32,edge_device,0.785,high,1000
5,hospital_005,5000,tier_1,32,local,4,256,tier1_hospital,0.974,standard,20000
6,clinic_006,5000,tier_2,16,GDPR,4,64,tier2_hospital,0.956,high,20000
7,research_center_007,10000,tier_3,128,HIPAA,32,256,research_center,1.0,standard,50000
8,mobile_unit_008,1000,tier_1,4,HIPAA,1,16,mobile_unit,0.845,standard,2000
9,edge_device_009,50,tier_2,2,HIPAA,1,32,edge_device,0.821,high,1000
10,hospital_010,5000,tier_1,128,HIPAA,8,256,tier1_hospital,0.971,critical,20000
11,clinic_011,2000,tier_2,64,GDPR,4,256,tier2_hospital,0.96,critical,20000
12,research_center_012,20000,tier_3,256,HIPAA,16,512,research_center,0.994,high,100000
13,mobile_unit_013,1000,tier_1,16,local,2,16,mobile_unit,0.885,high,2000
14,edge_device_014,50,tier_2,4,local,0,8,edge_device,0.719,standard,1000
