node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1982,mixed,mayo_clinic,tier1_hospital,1150
1,regional,HIPAA_compliant,oncology,1977,mixed,johns_hopkins,tier2_hospital,910
2,local,SOC2,cardiology,1950,private,stanford_med,research_center,3914
3,international,FedRAMP,neurology,2000,public,mass_general,mobile_unit,753
4,local,HIPAA_compliant,pathology,2016,private,ucla_health,edge_device,2925
5,national,SOC2,radiology,2014,public,mayo_clinic,tier1_hospital,2470
6,local,SOC2,oncology,1991,research_grant,johns_hopkins,tier2_hospital,4668
7,local,HIPAA_compliant,cardiology,1954,research_grant,stanford_med,research_center,3497
8,national,SOC2,neurology,1970,public,mass_general,mobile_unit,1843
9,local,ISO27001,pathology,1958,mixed,ucla_health,edge_device,4960
10,local,SOC2,radiology,1953,research_grant,mayo_clinic,tier1_hospital,1796
11,regional,FedRAMP,oncology,2001,research_grant,johns_hopkins,tier2_hospital,3548
12,regional,FedRAMP,cardiology,1966,private,stanford_med,research_center,3946
13,local,HIPAA_compliant,neurology,1956,private,mass_general,mobile_unit,3646
14,local,HIPAA_compliant,pathology,1972,mixed,ucla_health,edge_device,1596
