edge,weight
0-1,820.5
0-2,4926.88
0-3,4789.18
0-4,5342.09
0-5,513.2
0-6,1854.99
0-7,82.45
0-8,5082.74
0-9,412.21
0-10,428.01
0-11,81.74
0-12,103.65
0-13,473.87
0-14,1607.24
1-2,5981.89
1-3,101.72
1-4,2070.12
1-5,5327.7
1-6,112.96
1-7,409.3
1-8,1144.97
1-9,4165.59
1-10,4148.47
1-11,99.48
1-12,4005.33
1-13,107.22
1-14,1183.22
2-3,1095.05
2-4,423.5
2-5,1945.13
2-6,4926.48
2-7,489.26
2-8,2344.48
2-9,1968.77
2-10,4197.67
2-11,555.45
2-12,838.73
2-13,83.91
2-14,2273.72
3-4,4614.94
3-5,5694.11
3-6,1817.19
3-7,5291.55
3-8,565.57
3-9,445.31
3-10,985.66
3-11,2014.67
3-12,982.01
3-13,529.83
3-14,117.11
4-5,102.22
4-6,588.0
4-7,96.62
4-8,5864.34
4-9,514.49
4-10,1674.13
4-11,88.12
4-12,4420.57
4-13,436.94
4-14,81.21
5-6,995.49
5-7,4952.3
5-8,92.74
5-9,867.47
5-10,958.12
5-11,413.68
5-12,438.55
5-13,525.3
5-14,1948.64
6-7,1660.99
6-8,5646.09
6-9,420.69
6-10,5162.34
6-11,1618.2
6-12,106.2
6-13,506.39
6-14,106.75
7-8,418.77
7-9,561.32
7-10,5370.24
7-11,4114.22
7-12,117.71
7-13,5961.22
7-14,109.24
8-9,459.71
8-10,1967.38
8-11,5877.37
8-12,1658.63
8-13,530.34
8-14,811.14
9-10,5224.84
9-11,5215.46
9-12,1828.57
9-13,1130.67
9-14,1890.56
10-11,85.6
10-12,108.81
10-13,93.02
10-14,981.61
11-12,505.71
11-13,2064.69
11-14,549.67
12-13,952.14
12-14,83.79
13-14,1861.43
