timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753354815.0302384,1,5,[3],1,0.2,0.2,{3: 1.0},,,
1753354840.9862766,2,5,[3],1,0.2,0.2,{3: 1.0},,,
1753354847.5726206,3,5,[0],1,0.2,0.2,{0: 1.0},,,
1753354876.6457472,4,5,[1],1,0.2,0.2,{1: 1.0},,,
1753354901.2649038,5,5,[4],1,0.2,0.2,{4: 1.0},,,
1753354924.5821352,6,5,[0],1,0.2,0.2,{0: 1.0},,,
1753354932.9021444,7,5,[0],1,0.2,0.2,{0: 1.0},,,
1753354941.5476365,8,5,[0],1,0.2,0.2,{0: 1.0},,,
1753354949.8445768,9,5,[4],1,0.2,0.2,{4: 1.0},,,
1753354955.24246,10,5,[2],1,0.2,0.2,{2: 1.0},,,
