timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753349397.9475925,1,-1,training,26.68195390701294,0,0,0,
1753349417.458291,2,-1,training,18.45937204360962,0,0,0,
1753349425.7838569,3,-1,training,7.194644451141357,0,0,0,
1753349434.1039329,4,-1,training,7.259709358215332,0,0,0,
1753349441.4933426,5,-1,training,6.173893690109253,0,0,0,
1753349449.7812812,6,-1,training,7.09672737121582,0,0,0,
1753349456.9286754,7,-1,training,5.907552003860474,0,0,0,
1753349464.3555655,8,-1,training,6.176756143569946,0,0,0,
1753349472.5956328,9,-1,training,6.933883190155029,0,0,0,
1753349481.5598543,10,-1,training,7.683548212051392,0,0,0,
