node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,local,4,128,tier1_hospital,0.963,standard,50000
1,clinic_001,2000,tier_2,16,local,4,128,tier2_hospital,0.96,standard,5000
2,research_center_002,10000,tier_3,256,GDPR,8,512,research_center,0.992,critical,20000
3,mobile_unit_003,100,tier_1,16,GDPR,1,64,mobile_unit,0.754,high,2000
4,edge_device_004,500,tier_2,2,GDPR,0,8,edge_device,0.809,critical,500
5,hospital_005,10000,tier_1,64,HIPAA,8,256,tier1_hospital,0.962,standard,50000
6,clinic_006,5000,tier_2,32,PIPEDA,8,128,tier2_hospital,0.972,critical,5000
7,research_center_007,5000,tier_3,64,local,32,512,research_center,0.984,critical,50000
8,mobile_unit_008,500,tier_1,16,local,2,64,mobile_unit,0.855,high,2000
9,edge_device_009,100,tier_2,4,HIPAA,1,32,edge_device,0.859,high,1000
