timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753385762.822604,1,20,"[13, 19, 6, 12]",4,0.2,0.2,"{13: 1.0, 19: 1.0, 6: 1.0, 12: 1.0}",,,
1753385788.8858707,2,20,"[10, 1, 9, 2]",4,0.2,0.2,"{10: 1.0, 1: 1.0, 9: 1.0, 2: 1.0}",,,
1753385812.7082188,3,20,"[5, 11, 9, 4]",4,0.2,0.2,"{5: 1.0, 11: 1.0, 9: 1.0, 4: 1.0}",,,
1753385836.0999677,4,20,"[15, 10, 14, 12]",4,0.2,0.2,"{15: 1.0, 10: 1.0, 14: 1.0, 12: 1.0}",,,
1753385858.3605702,5,20,"[15, 3, 12, 18]",4,0.2,0.2,"{15: 1.0, 3: 1.0, 12: 1.0, 18: 1.0}",,,
1753385881.6382573,6,20,"[3, 10, 17, 6]",4,0.2,0.2,"{3: 1.0, 10: 1.0, 17: 1.0, 6: 1.0}",,,
1753385903.6307364,7,20,"[12, 15, 8, 0]",4,0.2,0.2,"{12: 1.0, 15: 1.0, 8: 1.0, 0: 1.0}",,,
1753385927.385214,8,20,"[0, 6, 12, 9]",4,0.2,0.2,"{0: 1.0, 6: 1.0, 12: 1.0, 9: 1.0}",,,
1753385932.989723,9,20,"[12, 14, 5, 16]",4,0.2,0.2,"{12: 1.0, 14: 1.0, 5: 1.0, 16: 1.0}",,,
1753385955.1070182,10,20,"[16, 1, 2, 12]",4,0.2,0.2,"{16: 1.0, 1: 1.0, 2: 1.0, 12: 1.0}",,,
