node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1975,public,mayo_clinic,tier1_hospital,1683
1,international,FedRAMP,oncology,1963,research_grant,johns_hopkins,tier2_hospital,1749
2,international,SOC2,cardiology,2018,mixed,stanford_med,research_center,2512
3,international,SOC2,neurology,1969,mixed,mass_general,mobile_unit,280
4,local,FedRAMP,pathology,1995,mixed,ucla_health,edge_device,4597
5,local,FedRAMP,radiology,1951,mixed,mayo_clinic,tier1_hospital,3742
6,national,SOC2,oncology,2016,mixed,johns_hopkins,tier2_hospital,2595
7,national,FedRAMP,cardiology,1957,mixed,stanford_med,research_center,1200
8,regional,HIPAA_compliant,neurology,1964,private,mass_general,mobile_unit,2259
9,local,HIPAA_compliant,pathology,1991,research_grant,ucla_health,edge_device,4672
