node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,HIPAA,8,512,tier1_hospital,0.966,standard,20000
1,clinic_001,1000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.94,critical,10000
2,research_center_002,10000,tier_3,128,local,16,512,research_center,0.987,critical,50000
3,mobile_unit_003,100,tier_1,8,HIPAA,1,64,mobile_unit,0.814,standard,5000
4,edge_device_004,500,tier_2,4,local,0,16,edge_device,0.835,high,2000
5,hospital_005,2000,tier_1,32,HIPAA,16,128,tier1_hospital,0.962,standard,20000
6,clinic_006,1000,tier_2,32,HIPAA,8,64,tier2_hospital,0.949,standard,10000
7,research_center_007,20000,tier_3,256,local,16,256,research_center,0.996,critical,100000
8,mobile_unit_008,500,tier_1,8,local,1,16,mobile_unit,0.875,standard,2000
9,edge_device_009,100,tier_2,8,PIPEDA,0,32,edge_device,0.885,critical,1000
