activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749439016.6544204,1
aggregation,,False,,,1,GossipAvg,1749439028.1927109,
aggregation,,True,,,1,GossipAvg,1749439028.1927192,
aggregation,,False,,,1,GossipAvg,1749439028.1927264,
model_update,,,,0.9131003787223992,1,,1749439028.4575708,
local_training,,,{},,2,,1749439028.7865233,1
aggregation,,False,,,2,GossipAvg,1749439039.9665296,
aggregation,,True,,,2,GossipAvg,1749439039.9665375,
aggregation,,False,,,2,GossipAvg,1749439039.9665456,
model_update,,,,0.8923629297150611,2,,1749439040.2135134,
local_training,,,{},,3,,1749439040.541561,1
aggregation,,False,,,3,GossipAvg,1749439051.787462,
aggregation,,True,,,3,GossipAvg,1749439051.7874699,
aggregation,,False,,,3,GossipAvg,1749439051.7874763,
model_update,,,,0.896877457441728,3,,1749439052.0476704,
