timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753371546.3098338,1,5,"[4, 3, 0]",3,0.6,0.6,"{4: 1.0, 3: 1.0, 0: 1.0}",,,
1753371580.6582553,2,5,"[0, 1, 4]",3,0.6,0.6,"{0: 1.0, 1: 1.0, 4: 1.0}",,,
1753371616.547712,3,5,"[0, 2, 3]",3,0.6,0.6,"{0: 1.0, 2: 1.0, 3: 1.0}",,,
1753371646.4639199,4,5,"[2, 1, 3]",3,0.6,0.6,"{2: 1.0, 1: 1.0, 3: 1.0}",,,
1753371655.4995468,5,5,"[1, 2, 4]",3,0.6,0.6,"{1: 1.0, 2: 1.0, 4: 1.0}",,,
1753371664.0285873,6,5,"[1, 4, 3]",3,0.6,0.6,"{1: 1.0, 4: 1.0, 3: 1.0}",,,
1753371673.0998871,7,5,"[0, 4, 3]",3,0.6,0.6,"{0: 1.0, 4: 1.0, 3: 1.0}",,,
1753371682.4440398,8,5,"[1, 2, 3]",3,0.6,0.6,"{1: 1.0, 2: 1.0, 3: 1.0}",,,
1753371692.0339308,9,5,"[0, 1, 2]",3,0.6,0.6,"{0: 1.0, 1: 1.0, 2: 1.0}",,,
1753371701.1783772,10,5,"[1, 4, 0]",3,0.6,0.6,"{1: 1.0, 4: 1.0, 0: 1.0}",,,
