node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,8,128,tier1_hospital,0.996,high,10000
1,clinic_001,5000,tier_2,64,local,8,128,tier2_hospital,0.967,critical,10000
2,research_center_002,10000,tier_3,128,local,16,512,research_center,0.996,critical,100000
3,mobile_unit_003,1000,tier_1,4,HIPAA,1,32,mobile_unit,0.761,critical,5000
4,edge_device_004,500,tier_2,8,GDPR,1,16,edge_device,0.861,high,500
5,hospital_005,2000,tier_1,128,local,4,512,tier1_hospital,0.985,critical,10000
6,clinic_006,1000,tier_2,64,GDPR,8,128,tier2_hospital,0.977,high,20000
7,research_center_007,10000,tier_3,64,GDPR,8,1024,research_center,0.984,critical,50000
8,mobile_unit_008,1000,tier_1,4,GDPR,1,64,mobile_unit,0.887,critical,1000
9,edge_device_009,100,tier_2,8,HIPAA,1,16,edge_device,0.888,standard,1000
10,hospital_010,10000,tier_1,32,PIPEDA,8,128,tier1_hospital,0.974,critical,50000
11,clinic_011,1000,tier_2,16,HIPAA,8,64,tier2_hospital,0.918,standard,5000
12,research_center_012,5000,tier_3,128,PIPEDA,8,1024,research_center,1.0,standard,100000
13,mobile_unit_013,100,tier_1,8,HIPAA,2,32,mobile_unit,0.824,critical,2000
14,edge_device_014,50,tier_2,2,PIPEDA,0,16,edge_device,0.861,standard,2000
15,hospital_015,5000,tier_1,128,local,16,128,tier1_hospital,0.99,high,50000
16,clinic_016,2000,tier_2,16,GDPR,2,128,tier2_hospital,0.902,standard,10000
17,research_center_017,5000,tier_3,256,PIPEDA,16,1024,research_center,0.997,high,50000
18,mobile_unit_018,1000,tier_1,8,local,1,32,mobile_unit,0.892,standard,5000
19,edge_device_019,500,tier_2,4,local,1,8,edge_device,0.83,high,2000
20,hospital_020,2000,tier_1,128,local,16,512,tier1_hospital,0.985,high,20000
21,clinic_021,5000,tier_2,16,GDPR,2,128,tier2_hospital,0.938,critical,5000
22,research_center_022,10000,tier_3,64,local,8,256,research_center,0.983,high,20000
23,mobile_unit_023,1000,tier_1,4,local,1,16,mobile_unit,0.8,critical,2000
24,edge_device_024,100,tier_2,2,local,0,16,edge_device,0.79,standard,500
25,hospital_025,2000,tier_1,32,GDPR,16,128,tier1_hospital,0.993,standard,20000
26,clinic_026,1000,tier_2,64,HIPAA,8,64,tier2_hospital,0.956,high,20000
27,research_center_027,20000,tier_3,64,PIPEDA,32,512,research_center,0.986,high,20000
28,mobile_unit_028,100,tier_1,8,PIPEDA,2,32,mobile_unit,0.83,critical,5000
29,edge_device_029,100,tier_2,4,HIPAA,0,32,edge_device,0.827,critical,500
