timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753356396.59133,1,5,"[2, 4, 0, 3]",4,0.8,0.8,"{2: 1.0, 4: 1.0, 0: 1.0, 3: 1.0}",,,
1753356424.894634,2,5,"[2, 1, 0, 3]",4,0.8,0.8,"{2: 1.0, 1: 1.0, 0: 1.0, 3: 1.0}",,,
1753356448.7739577,3,5,"[2, 1, 3, 0]",4,0.8,0.8,"{2: 1.0, 1: 1.0, 3: 1.0, 0: 1.0}",,,
1753356457.6208737,4,5,"[2, 1, 3, 0]",4,0.8,0.8,"{2: 1.0, 1: 1.0, 3: 1.0, 0: 1.0}",,,
1753356465.8813047,5,5,"[3, 0, 4, 1]",4,0.8,0.8,"{3: 1.0, 0: 1.0, 4: 1.0, 1: 1.0}",,,
1753356474.1678302,6,5,"[3, 4, 0, 1]",4,0.8,0.8,"{3: 1.0, 4: 1.0, 0: 1.0, 1: 1.0}",,,
1753356483.3778408,7,5,"[1, 0, 2, 3]",4,0.8,0.8,"{1: 1.0, 0: 1.0, 2: 1.0, 3: 1.0}",,,
1753356492.4363253,8,5,"[2, 3, 0, 1]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 0: 1.0, 1: 1.0}",,,
1753356502.2793734,9,5,"[1, 4, 2, 0]",4,0.8,0.8,"{1: 1.0, 4: 1.0, 2: 1.0, 0: 1.0}",,,
1753356512.1549559,10,5,"[2, 1, 3, 0]",4,0.8,0.8,"{2: 1.0, 1: 1.0, 3: 1.0, 0: 1.0}",,,
