node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,GDPR,16,128,tier1_hospital,0.983,standard,20000
1,clinic_001,1000,tier_2,16,HIPAA,4,256,tier2_hospital,0.961,standard,20000
2,research_center_002,10000,tier_3,256,HIPAA,8,256,research_center,0.984,high,20000
3,mobile_unit_003,500,tier_1,8,GDPR,2,64,mobile_unit,0.899,high,5000
4,edge_device_004,500,tier_2,2,local,1,16,edge_device,0.727,high,2000
5,hospital_005,5000,tier_1,64,local,4,512,tier1_hospital,0.986,standard,10000
6,clinic_006,1000,tier_2,32,GDPR,8,64,tier2_hospital,0.963,high,10000
7,research_center_007,20000,tier_3,64,PIPEDA,32,512,research_center,0.98,high,20000
8,mobile_unit_008,1000,tier_1,8,HIPAA,1,16,mobile_unit,0.865,critical,5000
9,edge_device_009,50,tier_2,2,HIPAA,1,8,edge_device,0.721,high,500
