node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,4,256,tier1_hospital,0.962,high,50000
1,clinic_001,1000,tier_2,64,HIPAA,2,256,tier2_hospital,0.904,critical,5000
2,research_center_002,10000,tier_3,64,local,8,256,research_center,0.986,standard,100000
3,mobile_unit_003,1000,tier_1,16,GDPR,1,64,mobile_unit,0.771,critical,2000
4,edge_device_004,50,tier_2,8,GDPR,1,16,edge_device,0.817,high,2000
5,hospital_005,10000,tier_1,128,local,8,256,tier1_hospital,0.964,critical,10000
6,clinic_006,1000,tier_2,32,local,4,64,tier2_hospital,0.916,critical,10000
7,research_center_007,5000,tier_3,256,PIPEDA,16,512,research_center,0.986,high,100000
8,mobile_unit_008,1000,tier_1,8,local,2,16,mobile_unit,0.891,standard,2000
9,edge_device_009,50,tier_2,4,HIPAA,0,16,edge_device,0.725,high,500
