edge,weight
0-1,118.15
0-2,924.38
0-3,4048.29
0-4,5332.46
0-5,86.32
0-6,83.44
0-7,1830.1
0-8,109.38
0-9,1814.8
1-2,449.88
1-3,97.81
1-4,109.59
1-5,2287.94
1-6,5555.36
1-7,4474.44
1-8,105.24
1-9,492.86
2-3,869.5
2-4,1035.1
2-5,518.96
2-6,866.78
2-7,5981.73
2-8,5095.35
2-9,4216.97
3-4,5865.89
3-5,2125.39
3-6,2391.3
3-7,5237.57
3-8,437.02
3-9,433.96
4-5,1011.74
4-6,4263.98
4-7,1070.02
4-8,407.9
4-9,1030.47
5-6,101.89
5-7,5195.44
5-8,5846.54
5-9,446.61
6-7,92.53
6-8,1052.4
6-9,1167.11
7-8,424.3
7-9,116.04
8-9,1187.64
