timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753365313.7904608,1,10,"[7, 5, 3, 4, 0, 1]",6,0.6,0.6,"{7: 1.0, 5: 1.0, 3: 1.0, 4: 1.0, 0: 1.0, 1: 1.0}",,,
1753365332.9111981,2,10,"[8, 1, 9, 6, 3, 2]",6,0.6,0.6,"{8: 1.0, 1: 1.0, 9: 1.0, 6: 1.0, 3: 1.0, 2: 1.0}",,,
1753365352.407615,3,10,"[9, 8, 4, 3, 1, 2]",6,0.6,0.6,"{9: 1.0, 8: 1.0, 4: 1.0, 3: 1.0, 1: 1.0, 2: 1.0}",,,
1753365358.6451032,4,10,"[7, 3, 9, 8, 2, 1]",6,0.6,0.6,"{7: 1.0, 3: 1.0, 9: 1.0, 8: 1.0, 2: 1.0, 1: 1.0}",,,
1753365364.5342433,5,10,"[9, 7, 6, 2, 8, 0]",6,0.6,0.6,"{9: 1.0, 7: 1.0, 6: 1.0, 2: 1.0, 8: 1.0, 0: 1.0}",,,
1753365370.7009335,6,10,"[4, 2, 3, 9, 6, 0]",6,0.6,0.6,"{4: 1.0, 2: 1.0, 3: 1.0, 9: 1.0, 6: 1.0, 0: 1.0}",,,
1753365376.0560887,7,10,"[3, 4, 9, 5, 0, 7]",6,0.6,0.6,"{3: 1.0, 4: 1.0, 9: 1.0, 5: 1.0, 0: 1.0, 7: 1.0}",,,
1753365382.0248678,8,10,"[8, 7, 5, 3, 4, 1]",6,0.6,0.6,"{8: 1.0, 7: 1.0, 5: 1.0, 3: 1.0, 4: 1.0, 1: 1.0}",,,
1753365388.0815513,9,10,"[0, 1, 2, 3, 9, 8]",6,0.6,0.6,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 9: 1.0, 8: 1.0}",,,
1753365394.3304083,10,10,"[9, 7, 1, 5, 2, 4]",6,0.6,0.6,"{9: 1.0, 7: 1.0, 1: 1.0, 5: 1.0, 2: 1.0, 4: 1.0}",,,
