node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,national,ISO27001,Rochester,USA,radiology,1991,public,mayo_clinic,tier1_hospital,north_america,1916,America/Chicago
1,international,FedRAMP,Baltimore,USA,oncology,1989,research_grant,johns_hopkins,tier2_hospital,europe,4328,America/New_York
2,national,FedRAMP,Palo Alto,USA,cardiology,2016,mixed,stanford_med,research_center,asia_pacific,4655,America/Los_Angeles
3,international,HIPAA_compliant,Boston,USA,neurology,1977,mixed,mass_general,mobile_unit,south_america,3467,America/New_York
4,regional,HIPAA_compliant,Los Angeles,USA,pathology,1966,private,ucla_health,edge_device,africa,3271,America/Los_Angeles
5,international,ISO27001,London,UK,radiology,1991,mixed,mayo_clinic,tier1_hospital,north_america,2746,Europe/London
6,regional,SOC2,Paris,France,oncology,1999,private,johns_hopkins,tier2_hospital,europe,2218,Europe/Paris
7,regional,ISO27001,Tokyo,Japan,cardiology,2006,research_grant,stanford_med,research_center,asia_pacific,3898,Asia/Tokyo
8,regional,HIPAA_compliant,Singapore,Singapore,neurology,1998,public,mass_general,mobile_unit,south_america,3245,Asia/Singapore
9,local,SOC2,Sydney,Australia,pathology,1950,private,ucla_health,edge_device,africa,3234,Australia/Sydney
