accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3155.0,,,,,,,,NetworkStructureEvent,,,0.2,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753350176.045699,star,,,,,562,,9,,80,2632,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753350176.045902,star,,,,,,,,,,,
0.1337,,,,,,,,,,,,,EvaluationEvent,2.34640489654541,"{'loss': 2.34640489654541, 'accuracy': 0.1337}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753350179.1649125,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753350179.1651332,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,"{4: 1.0, 6: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,1,"[4, 6]",,,,,resource_sampling,,,,,,1753350179.1653166,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,16.25622868537903,1753350195.4214373,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.340339422225952, 'mean': 0.0005583171150647104, 'std': 0.1968306005001068}, 1: {'norm': 3.340339422225952, 'mean': 0.0005583171150647104, 'std': 0.1968306005001068}, 2: {'norm': 3.340339422225952, 'mean': 0.0005583171150647104, 'std': 0.1968306005001068}, 3: {'norm': 3.340339422225952, 'mean': 0.0005583171150647104, 'std': 0.1968306005001068}, 4: {'norm': 3.3506364822387695, 'mean': 0.0006460456643253565, 'std': 0.1974370926618576}, 5: {'norm': 3.340339422225952, 'mean': 0.0005583171150647104, 'std': 0.1968306005001068}, 6: {'norm': 3.375910520553589, 'mean': 0.0009720656671561301, 'std': 0.19892506301403046}, 7: {'norm': 3.340339422225952, 'mean': 0.0005583171150647104, 'std': 0.1968306005001068}, 8: {'norm': 3.340339422225952, 'mean': 0.0005583171150647104, 'std': 0.1968306005001068}, 9: {'norm': 3.340339422225952, 'mean': 0.0005583171150647104, 'std': 0.1968306005001068}}",,,,1,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753350195.543417,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,1,,,,,,aggregation,FedAvg,,,,,1753350195.5435953,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753350195.6531703,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,3.0602455108067934,,,,,1,,,,,,model_update,,,,,,1753350195.6927903,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
