node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,local,16,128,tier1_hospital,0.956,standard,10000
1,clinic_001,1000,tier_2,64,PIPEDA,4,128,tier2_hospital,0.944,critical,20000
2,research_center_002,20000,tier_3,128,GDPR,32,256,research_center,0.992,critical,100000
3,mobile_unit_003,500,tier_1,4,local,1,64,mobile_unit,0.833,critical,5000
4,edge_device_004,100,tier_2,4,PIPEDA,1,32,edge_device,0.74,critical,500
5,hospital_005,2000,tier_1,64,HIPAA,16,512,tier1_hospital,0.972,critical,10000
6,clinic_006,5000,tier_2,16,local,4,256,tier2_hospital,0.976,standard,10000
7,research_center_007,10000,tier_3,256,local,16,1024,research_center,0.993,high,20000
8,mobile_unit_008,100,tier_1,16,PIPEDA,1,32,mobile_unit,0.764,critical,1000
9,edge_device_009,50,tier_2,4,PIPEDA,1,8,edge_device,0.857,high,2000
10,hospital_010,2000,tier_1,128,HIPAA,16,512,tier1_hospital,0.959,standard,50000
11,clinic_011,2000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.919,critical,20000
12,research_center_012,20000,tier_3,64,GDPR,16,1024,research_center,0.987,critical,50000
13,mobile_unit_013,500,tier_1,16,PIPEDA,1,64,mobile_unit,0.858,critical,5000
14,edge_device_014,500,tier_2,2,GDPR,1,32,edge_device,0.891,high,500
