edge,weight
0-1,400.86
0-2,519.94
0-3,113.09
0-4,955.55
0-5,5840.93
0-6,520.04
0-7,1095.69
0-8,501.93
0-9,993.63
1-2,1972.11
1-3,101.93
1-4,82.12
1-5,2147.86
1-6,4823.09
1-7,494.39
1-8,801.58
1-9,557.97
2-3,106.09
2-4,109.41
2-5,105.8
2-6,4296.69
2-7,93.72
2-8,409.53
2-9,1183.59
3-4,99.04
3-5,5983.89
3-6,449.2
3-7,85.76
3-8,5215.45
3-9,440.01
4-5,4636.91
4-6,83.87
4-7,2072.48
4-8,5888.36
4-9,5562.25
5-6,2292.38
5-7,5138.3
5-8,1186.99
5-9,1833.11
6-7,1020.88
6-8,100.45
6-9,112.12
7-8,2173.17
7-9,517.87
8-9,411.19
