param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,1,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,2,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,3,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,4,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,5,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,6,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,7,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,8,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,9,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,10,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,11,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,12,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,13,1749440101.4479356,parameter_transfer
"{'norm': 3.405149459838867, 'mean': 0.0026086701545864344, 'std': 0.20063340663909912}",1,0,14,1749440101.4479356,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,0,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,2,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,3,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,4,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,5,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,6,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,7,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,8,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,9,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,10,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,11,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,12,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,13,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,1,14,1749440101.4480164,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,0,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,1,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,3,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,4,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,5,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,6,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,7,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,8,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,9,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,10,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,11,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,12,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,13,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,2,14,1749440101.4480667,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,0,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,1,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,2,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,4,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,5,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,6,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,7,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,8,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,9,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,10,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,11,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,12,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,13,1749440101.4481137,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,3,14,1749440101.4481137,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,0,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,1,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,2,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,3,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,5,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,6,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,7,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,8,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,9,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,10,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,11,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,12,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,13,1749440101.4481633,parameter_transfer
"{'norm': 3.409266710281372, 'mean': 0.0032368290703743696, 'std': 0.20086687803268433}",1,4,14,1749440101.4481633,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,0,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,1,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,2,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,3,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,4,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,6,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,7,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,8,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,9,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,10,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,11,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,12,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,13,1749440101.4482067,parameter_transfer
"{'norm': 3.4048540592193604, 'mean': 0.0014342085923999548, 'std': 0.20062781870365143}",1,5,14,1749440101.4482067,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,6,0,1749440101.4482517,parameter_transfer
"{'norm': 3.399125576019287, 'mean': 0.001487301429733634, 'std': 0.20028987526893616}",1,6,1,1749440101.4482517,parameter_transfer
