node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1957,research_grant,mayo_clinic,tier1_hospital,159
1,international,SOC2,oncology,1954,private,johns_hopkins,tier2_hospital,2174
2,international,HIPAA_compliant,cardiology,1972,private,stanford_med,research_center,2902
3,local,HIPAA_compliant,neurology,2009,private,mass_general,mobile_unit,749
4,international,ISO27001,pathology,1989,private,ucla_health,edge_device,3282
5,national,ISO27001,radiology,1974,research_grant,mayo_clinic,tier1_hospital,4859
6,regional,SOC2,oncology,1989,private,johns_hopkins,tier2_hospital,1162
7,regional,ISO27001,cardiology,1996,public,stanford_med,research_center,515
8,international,ISO27001,neurology,1996,public,mass_general,mobile_unit,1789
9,national,SOC2,pathology,1983,private,ucla_health,edge_device,4344
10,national,HIPAA_compliant,radiology,1972,public,mayo_clinic,tier1_hospital,3796
11,national,ISO27001,oncology,1953,public,johns_hopkins,tier2_hospital,1830
12,national,ISO27001,cardiology,1952,research_grant,stanford_med,research_center,2249
13,local,FedRAMP,neurology,2012,private,mass_general,mobile_unit,3253
14,local,SOC2,pathology,1964,research_grant,ucla_health,edge_device,690
