node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1973,mixed,mayo_clinic,tier1_hospital,3464
1,local,FedRAMP,oncology,1986,mixed,johns_hopkins,tier2_hospital,1931
2,regional,ISO27001,cardiology,1973,research_grant,stanford_med,research_center,4963
3,national,HIPAA_compliant,neurology,1984,research_grant,mass_general,mobile_unit,971
4,national,HIPAA_compliant,pathology,2011,private,ucla_health,edge_device,1013
5,regional,SOC2,radiology,2004,public,mayo_clinic,tier1_hospital,3142
6,national,HIPAA_compliant,oncology,2017,mixed,johns_hopkins,tier2_hospital,3274
7,national,FedRAMP,cardiology,2013,mixed,stanford_med,research_center,190
8,regional,ISO27001,neurology,1970,mixed,mass_general,mobile_unit,2228
9,national,ISO27001,pathology,2001,research_grant,ucla_health,edge_device,2702
10,national,HIPAA_compliant,radiology,1989,public,mayo_clinic,tier1_hospital,1400
11,international,ISO27001,oncology,1989,public,johns_hopkins,tier2_hospital,792
12,local,SOC2,cardiology,2012,public,stanford_med,research_center,1272
13,local,SOC2,neurology,1989,mixed,mass_general,mobile_unit,1147
14,local,FedRAMP,pathology,1962,private,ucla_health,edge_device,3074
15,national,HIPAA_compliant,radiology,2018,mixed,mayo_clinic,tier1_hospital,969
16,local,SOC2,oncology,1961,research_grant,johns_hopkins,tier2_hospital,1419
17,national,FedRAMP,cardiology,2000,private,stanford_med,research_center,800
18,regional,SOC2,neurology,2013,public,mass_general,mobile_unit,1942
19,international,SOC2,pathology,1976,private,ucla_health,edge_device,3737
20,regional,ISO27001,radiology,2005,public,mayo_clinic,tier1_hospital,187
21,local,ISO27001,oncology,1995,mixed,johns_hopkins,tier2_hospital,4844
22,international,ISO27001,cardiology,2009,mixed,stanford_med,research_center,1452
23,local,FedRAMP,neurology,1969,private,mass_general,mobile_unit,1790
24,national,HIPAA_compliant,pathology,1974,public,ucla_health,edge_device,1290
25,local,ISO27001,radiology,1996,research_grant,mayo_clinic,tier1_hospital,3308
26,local,SOC2,oncology,2004,research_grant,johns_hopkins,tier2_hospital,1968
27,local,ISO27001,cardiology,2014,private,stanford_med,research_center,2321
28,local,HIPAA_compliant,neurology,2002,public,mass_general,mobile_unit,4914
29,local,FedRAMP,pathology,2001,mixed,ucla_health,edge_device,2416
