activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749442676.2668288,1
aggregation,,False,,,1,GossipAvg,1749442686.1330132,
aggregation,,True,,,1,GossipAvg,1749442686.1330209,
aggregation,,False,,,1,GossipAvg,1749442686.1330278,
model_update,,,,1.7020278112542488,1,,1749442686.401464,
local_training,,,{},,2,,1749442686.7263052,1
aggregation,,False,,,2,GossipAvg,1749442696.9272382,
aggregation,,True,,,2,GossipAvg,1749442696.9272504,
aggregation,,False,,,2,GossipAvg,1749442696.9272575,
model_update,,,,1.7107905200489548,2,,1749442697.1813965,
local_training,,,{},,3,,1749442697.5161586,1
aggregation,,False,,,3,GossipAvg,1749442707.2558985,
aggregation,,True,,,3,GossipAvg,1749442707.255905,
aggregation,,False,,,3,GossipAvg,1749442707.2559116,
model_update,,,,1.7540616602687507,3,,1749442707.51785,
