node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,ISO27001,radiology,1985,research_grant,mayo_clinic,tier1_hospital,1784
1,national,SOC2,oncology,1980,research_grant,johns_hopkins,tier2_hospital,600
2,local,ISO27001,cardiology,2004,public,stanford_med,research_center,4176
3,regional,ISO27001,neurology,1996,mixed,mass_general,mobile_unit,4239
4,regional,FedRAMP,pathology,1995,mixed,ucla_health,edge_device,2212
5,regional,ISO27001,radiology,1984,public,mayo_clinic,tier1_hospital,2327
6,regional,HIPAA_compliant,oncology,1984,research_grant,johns_hopkins,tier2_hospital,1039
7,national,SOC2,cardiology,2017,public,stanford_med,research_center,3306
8,local,ISO27001,neurology,2004,public,mass_general,mobile_unit,3753
9,regional,FedRAMP,pathology,2016,research_grant,ucla_health,edge_device,593
