node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,2007,research_grant,mayo_clinic,tier1_hospital,1305
1,regional,SOC2,oncology,1965,public,johns_hopkins,tier2_hospital,3921
2,national,ISO27001,cardiology,1972,private,stanford_med,research_center,662
3,regional,FedRAMP,neurology,1957,mixed,mass_general,mobile_unit,3735
4,local,SOC2,pathology,1990,public,ucla_health,edge_device,3366
5,international,HIPAA_compliant,radiology,1992,mixed,mayo_clinic,tier1_hospital,1695
6,international,ISO27001,oncology,1993,research_grant,johns_hopkins,tier2_hospital,3388
7,international,FedRAMP,cardiology,1986,public,stanford_med,research_center,3519
8,national,ISO27001,neurology,2014,public,mass_general,mobile_unit,1254
9,regional,HIPAA_compliant,pathology,2013,private,ucla_health,edge_device,3142
