node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.070062,-92.513452,north_america,America/Chicago
1,Baltimore,USA,39.289281,-76.63763,europe,America/New_York
2,Palo Alto,USA,37.479892,-122.160176,asia_pacific,America/Los_Angeles
3,Boston,USA,42.313223,-71.105712,south_america,America/New_York
4,Los Angeles,USA,34.03227,-118.221241,africa,America/Los_Angeles
5,London,UK,51.551732,-0.090056,north_america,Europe/London
6,Paris,France,48.873276,2.347353,europe,Europe/Paris
7,Tokyo,Japan,35.658085,139.602945,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.307752,103.777315,south_america,Asia/Singapore
9,Sydney,Australia,-33.868648,151.213701,africa,Australia/Sydney
10,Rochester,USA,44.054122,-92.463138,north_america,America/Chicago
11,Baltimore,USA,39.255445,-76.596049,europe,America/New_York
12,Palo Alto,USA,37.472603,-122.106159,asia_pacific,America/Los_Angeles
13,Boston,USA,42.396433,-71.035407,south_america,America/New_York
14,Los Angeles,USA,34.037287,-118.228487,africa,America/Los_Angeles
15,London,UK,51.530813,-0.144321,north_america,Europe/London
16,Paris,France,48.840377,2.355367,europe,Europe/Paris
17,Tokyo,Japan,35.699673,139.637401,asia_pacific,Asia/Tokyo
18,Singapore,Singapore,1.331344,103.861096,south_america,Asia/Singapore
19,Sydney,Australia,-33.898894,151.198082,africa,Australia/Sydney
20,Rochester,USA,44.051272,-92.51596,north_america,America/Chicago
21,Baltimore,USA,39.325332,-76.599697,europe,America/New_York
22,Palo Alto,USA,37.436411,-122.184914,asia_pacific,America/Los_Angeles
23,Boston,USA,42.348183,-71.039528,south_america,America/New_York
24,Los Angeles,USA,34.035931,-118.264426,africa,America/Los_Angeles
25,London,UK,51.513888,-0.118472,north_america,Europe/London
26,Paris,France,48.823585,2.395614,europe,Europe/Paris
27,Tokyo,Japan,35.685946,139.636726,asia_pacific,Asia/Tokyo
28,Singapore,Singapore,1.376719,103.809617,south_america,Asia/Singapore
29,Sydney,Australia,-33.882385,151.258403,africa,Australia/Sydney
