node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1980,mixed,mayo_clinic,tier1_hospital,337
1,regional,FedRAMP,oncology,1984,private,johns_hopkins,tier2_hospital,4548
2,local,HIPAA_compliant,cardiology,2007,public,stanford_med,research_center,4934
3,international,HIPAA_compliant,neurology,2008,private,mass_general,mobile_unit,1151
4,national,SOC2,pathology,2008,mixed,ucla_health,edge_device,4916
5,national,FedRAMP,radiology,1969,public,mayo_clinic,tier1_hospital,542
6,international,FedRAMP,oncology,2016,mixed,johns_hopkins,tier2_hospital,3251
7,regional,ISO27001,cardiology,2018,mixed,stanford_med,research_center,4179
8,international,SOC2,neurology,2005,mixed,mass_general,mobile_unit,203
9,local,HIPAA_compliant,pathology,2013,mixed,ucla_health,edge_device,3739
10,national,FedRAMP,radiology,2020,research_grant,mayo_clinic,tier1_hospital,4937
11,regional,HIPAA_compliant,oncology,1963,mixed,johns_hopkins,tier2_hospital,4847
12,international,HIPAA_compliant,cardiology,2010,mixed,stanford_med,research_center,3256
13,regional,ISO27001,neurology,1988,mixed,mass_general,mobile_unit,2913
14,national,FedRAMP,pathology,1994,mixed,ucla_health,edge_device,165
