param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 4.139188766479492, 'mean': 0.04585685953497887, 'std': 0.23955444991588593}",1,0,,1,1749353031.034255,parameter_transfer
"{'norm': 4.159134864807129, 'mean': 0.059557780623435974, 'std': 0.23773257434368134}",1,1,,0,1749353031.034304,parameter_transfer
"{'norm': 4.1912617683410645, 'mean': 0.07308664917945862, 'std': 0.23591046035289764}",1,2,,1,1749353031.0343235,parameter_transfer
"{'norm': 4.220148086547852, 'mean': 0.07026340067386627, 'std': 0.2385416328907013}",1,3,,2,1749353031.0343392,parameter_transfer
"{'norm': 4.181215286254883, 'mean': 0.061972685158252716, 'std': 0.23845908045768738}",1,4,,3,1749353031.0343525,parameter_transfer
"{'norm': 4.061690330505371, 'mean': 0.0672912448644638, 'std': 0.2296830266714096}",1,5,,4,1749353031.0343661,parameter_transfer
"{'norm': 4.090565204620361, 'mean': 0.0646098181605339, 'std': 0.23221825063228607}",1,6,,5,1749353031.0343804,parameter_transfer
"{'norm': 3.9696121215820312, 'mean': 0.05470436066389084, 'std': 0.22742488980293274}",1,7,,6,1749353031.0343943,parameter_transfer
"{'norm': 4.069336891174316, 'mean': 0.06387652456760406, 'std': 0.23112347722053528}",1,8,,7,1749353031.0344074,parameter_transfer
"{'norm': 4.023960113525391, 'mean': 0.07473713904619217, 'std': 0.22502771019935608}",1,9,,8,1749353031.034421,parameter_transfer
"{'norm': 4.048708915710449, 'mean': 0.0612688846886158, 'std': 0.23057091236114502}",1,10,,9,1749353031.0344338,parameter_transfer
"{'norm': 4.01452112197876, 'mean': 0.0605679489672184, 'std': 0.22867262363433838}",1,11,,10,1749353031.03448,parameter_transfer
"{'norm': 3.987362861633301, 'mean': 0.061242446303367615, 'std': 0.2268357127904892}",1,12,,11,1749353031.034498,parameter_transfer
"{'norm': 3.9834094047546387, 'mean': 0.06270298361778259, 'std': 0.2261945903301239}",1,13,,12,1749353031.0345118,parameter_transfer
"{'norm': 3.9743244647979736, 'mean': 0.06460006535053253, 'std': 0.2251032292842865}",1,14,,13,1749353031.0345252,parameter_transfer
"{'norm': 4.074581623077393, 'mean': 0.07318553328514099, 'std': 0.22867105901241302}",1,15,,14,1749353031.0345373,parameter_transfer
"{'norm': 4.089705944061279, 'mean': 0.06069350242614746, 'std': 0.2332201451063156}",1,16,,15,1749353031.0346034,parameter_transfer
"{'norm': 4.051016807556152, 'mean': 0.05639176815748215, 'std': 0.23195193707942963}",1,17,,16,1749353031.0346172,parameter_transfer
"{'norm': 4.012544631958008, 'mean': 0.069814033806324, 'std': 0.22589947283267975}",1,18,,17,1749353031.0346305,parameter_transfer
"{'norm': 4.110615253448486, 'mean': 0.06538145989179611, 'std': 0.233229398727417}",1,19,,18,1749353031.034647,parameter_transfer
,1,1,GossipAvg,0,1749353031.034667,aggregation
,1,0,GossipAvg,1,1749353031.034685,aggregation
,1,1,GossipAvg,2,1749353031.0346935,aggregation
,1,2,GossipAvg,3,1749353031.0347009,aggregation
,1,3,GossipAvg,4,1749353031.0347068,aggregation
,1,4,GossipAvg,5,1749353031.0347135,aggregation
,1,5,GossipAvg,6,1749353031.03472,aggregation
,1,6,GossipAvg,7,1749353031.0347266,aggregation
,1,7,GossipAvg,8,1749353031.0347362,aggregation
,1,8,GossipAvg,9,1749353031.034743,aggregation
,1,9,GossipAvg,10,1749353031.0347493,aggregation
,1,10,GossipAvg,11,1749353031.0347576,aggregation
,1,11,GossipAvg,12,1749353031.0347657,aggregation
,1,12,GossipAvg,13,1749353031.0347724,aggregation
,1,13,GossipAvg,14,1749353031.0347788,aggregation
,1,14,GossipAvg,15,1749353031.0347848,aggregation
,1,15,GossipAvg,16,1749353031.034791,aggregation
,1,16,GossipAvg,17,1749353031.0348144,aggregation
,1,17,GossipAvg,18,1749353031.034821,aggregation
,1,18,GossipAvg,19,1749353031.0348275,aggregation
"{'norm': 4.167580604553223, 'mean': 0.030542876571416855, 'std': 0.24367031455039978}",2,0,,1,1749353032.5110023,parameter_transfer
"{'norm': 4.127409934997559, 'mean': 0.03600497916340828, 'std': 0.2405300736427307}",2,1,,0,1749353032.5110512,parameter_transfer
"{'norm': 4.1117448806762695, 'mean': 0.03627078980207443, 'std': 0.23955659568309784}",2,2,,1,1749353032.511075,parameter_transfer
"{'norm': 4.170331001281738, 'mean': 0.03409527242183685, 'std': 0.24336233735084534}",2,3,,2,1749353032.5110965,parameter_transfer
"{'norm': 4.1236186027526855, 'mean': 0.03249800577759743, 'std': 0.2408035546541214}",2,4,,3,1749353032.5111115,parameter_transfer
"{'norm': 4.1688761711120605, 'mean': 0.032926637679338455, 'std': 0.24343669414520264}",2,5,,4,1749353032.5112119,parameter_transfer
