node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.98315,-92.44879,north_america,America/Chicago
1,Baltimore,USA,39.299689,-76.595563,europe,America/New_York
2,Palo Alto,USA,37.406756,-122.145849,asia_pacific,America/Los_Angeles
3,Boston,USA,42.379122,-71.053848,south_america,America/New_York
4,Los Angeles,USA,34.023999,-118.206677,africa,America/Los_Angeles
5,London,UK,51.471502,-0.126486,north_america,Europe/London
6,Paris,France,48.828989,2.382527,europe,Europe/Paris
7,Tokyo,Japan,35.691696,139.635575,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.323167,103.812027,south_america,Asia/Singapore
9,Sydney,Australia,-33.854106,151.178156,africa,Australia/Sydney
