node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,HIPAA_compliant,radiology,1997,private,mayo_clinic,tier1_hospital,247
1,regional,FedRAMP,oncology,1969,private,johns_hopkins,tier2_hospital,3100
2,national,ISO27001,cardiology,1995,mixed,stanford_med,research_center,3596
3,local,SOC2,neurology,1997,private,mass_general,mobile_unit,4805
4,local,HIPAA_compliant,pathology,1957,public,ucla_health,edge_device,1383
5,international,ISO27001,radiology,1984,private,mayo_clinic,tier1_hospital,3877
6,national,SOC2,oncology,1977,private,johns_hopkins,tier2_hospital,4976
7,national,SOC2,cardiology,1971,mixed,stanford_med,research_center,2417
8,regional,HIPAA_compliant,neurology,1974,private,mass_general,mobile_unit,1422
9,international,SOC2,pathology,2010,private,ucla_health,edge_device,2640
