node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,2020,research_grant,mayo_clinic,tier1_hospital,1191
1,local,FedRAMP,oncology,2016,private,johns_hopkins,tier2_hospital,2585
2,national,ISO27001,cardiology,1958,research_grant,stanford_med,research_center,4507
3,national,ISO27001,neurology,1960,public,mass_general,mobile_unit,4298
4,national,ISO27001,pathology,1967,research_grant,ucla_health,edge_device,1536
5,regional,HIPAA_compliant,radiology,2002,research_grant,mayo_clinic,tier1_hospital,1467
6,regional,FedRAMP,oncology,2017,public,johns_hopkins,tier2_hospital,3170
7,regional,SOC2,cardiology,1950,research_grant,stanford_med,research_center,3402
8,national,SOC2,neurology,1973,mixed,mass_general,mobile_unit,1189
9,international,SOC2,pathology,1957,research_grant,ucla_health,edge_device,3189
