node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.993,standard,20000
1,clinic_001,1000,tier_2,64,PIPEDA,4,128,tier2_hospital,0.907,high,20000
2,research_center_002,10000,tier_3,128,local,32,512,research_center,0.989,high,20000
3,mobile_unit_003,1000,tier_1,16,PIPEDA,2,32,mobile_unit,0.772,standard,5000
4,edge_device_004,100,tier_2,4,HIPAA,1,32,edge_device,0.774,critical,500
5,hospital_005,10000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.972,critical,10000
6,clinic_006,2000,tier_2,64,PIPEDA,4,64,tier2_hospital,0.94,high,5000
7,research_center_007,5000,tier_3,128,GDPR,16,1024,research_center,0.991,high,50000
8,mobile_unit_008,1000,tier_1,16,HIPAA,2,32,mobile_unit,0.875,standard,1000
9,edge_device_009,50,tier_2,2,local,0,8,edge_device,0.842,standard,500
