node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.022954,-92.484655,north_america,America/Chicago
1,Baltimore,USA,39.246204,-76.64433,europe,America/New_York
2,Palo Alto,USA,37.4867,-122.12995,asia_pacific,America/Los_Angeles
3,Boston,USA,42.393541,-71.051444,south_america,America/New_York
4,Los Angeles,USA,34.017444,-118.270674,africa,America/Los_Angeles
5,London,UK,51.544537,-0.16957,north_america,Europe/London
6,Paris,France,48.895315,2.387895,europe,Europe/Paris
7,Tokyo,Japan,35.637985,139.672525,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.380984,103.842878,south_america,Asia/Singapore
9,Sydney,Australia,-33.886052,151.25303,africa,Australia/Sydney
