node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1999,research_grant,mayo_clinic,tier1_hospital,3733
1,local,HIPAA_compliant,oncology,2001,private,johns_hopkins,tier2_hospital,3354
2,national,FedRAMP,cardiology,2001,research_grant,stanford_med,research_center,4490
3,international,HIPAA_compliant,neurology,1955,research_grant,mass_general,mobile_unit,4745
4,international,FedRAMP,pathology,1991,public,ucla_health,edge_device,1308
5,national,FedRAMP,radiology,1960,private,mayo_clinic,tier1_hospital,1274
6,national,FedRAMP,oncology,1963,research_grant,johns_hopkins,tier2_hospital,3916
7,local,FedRAMP,cardiology,1998,private,stanford_med,research_center,4312
8,regional,FedRAMP,neurology,2003,mixed,mass_general,mobile_unit,2460
9,regional,FedRAMP,pathology,1953,private,ucla_health,edge_device,3098
