node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,1952,research_grant,mayo_clinic,tier1_hospital,2911
1,regional,ISO27001,oncology,2011,mixed,johns_hopkins,tier2_hospital,1264
2,national,HIPAA_compliant,cardiology,1984,private,stanford_med,research_center,2831
3,international,SOC2,neurology,1985,research_grant,mass_general,mobile_unit,4721
4,regional,HIPAA_compliant,pathology,1978,research_grant,ucla_health,edge_device,2270
5,regional,FedRAMP,radiology,1996,research_grant,mayo_clinic,tier1_hospital,3372
6,local,SOC2,oncology,2013,public,johns_hopkins,tier2_hospital,3332
7,national,ISO27001,cardiology,2019,research_grant,stanford_med,research_center,118
8,regional,ISO27001,neurology,1989,private,mass_general,mobile_unit,2728
9,international,ISO27001,pathology,1981,mixed,ucla_health,edge_device,4959
10,local,ISO27001,radiology,1978,research_grant,mayo_clinic,tier1_hospital,2839
11,regional,ISO27001,oncology,1979,public,johns_hopkins,tier2_hospital,884
12,national,SOC2,cardiology,1960,mixed,stanford_med,research_center,1949
13,local,SOC2,neurology,1965,public,mass_general,mobile_unit,4311
14,national,HIPAA_compliant,pathology,1994,research_grant,ucla_health,edge_device,4854
15,regional,FedRAMP,radiology,1966,public,mayo_clinic,tier1_hospital,1854
16,international,SOC2,oncology,1977,public,johns_hopkins,tier2_hospital,3723
17,national,ISO27001,cardiology,1950,public,stanford_med,research_center,4864
18,international,FedRAMP,neurology,1974,research_grant,mass_general,mobile_unit,3100
19,regional,SOC2,pathology,2017,research_grant,ucla_health,edge_device,4413
20,local,HIPAA_compliant,radiology,1997,private,mayo_clinic,tier1_hospital,965
21,regional,FedRAMP,oncology,1962,mixed,johns_hopkins,tier2_hospital,2016
22,regional,HIPAA_compliant,cardiology,1998,private,stanford_med,research_center,3103
23,international,FedRAMP,neurology,1962,research_grant,mass_general,mobile_unit,2620
24,national,ISO27001,pathology,1984,private,ucla_health,edge_device,2594
25,local,FedRAMP,radiology,1980,research_grant,mayo_clinic,tier1_hospital,3047
26,national,SOC2,oncology,2017,private,johns_hopkins,tier2_hospital,1452
27,national,ISO27001,cardiology,1965,public,stanford_med,research_center,2221
28,local,ISO27001,neurology,1988,mixed,mass_general,mobile_unit,2042
29,regional,FedRAMP,pathology,1980,mixed,ucla_health,edge_device,4035
