node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,HIPAA,16,256,tier1_hospital,0.955,high,20000
1,clinic_001,5000,tier_2,16,GDPR,4,128,tier2_hospital,0.975,standard,5000
2,research_center_002,5000,tier_3,64,PIPEDA,32,1024,research_center,0.991,high,50000
3,mobile_unit_003,500,tier_1,16,GDPR,2,64,mobile_unit,0.792,standard,1000
4,edge_device_004,50,tier_2,4,HIPAA,0,8,edge_device,0.835,high,1000
5,hospital_005,5000,tier_1,128,GDPR,4,128,tier1_hospital,0.959,high,10000
6,clinic_006,5000,tier_2,64,local,4,128,tier2_hospital,0.972,critical,5000
7,research_center_007,10000,tier_3,64,local,16,1024,research_center,0.998,high,50000
8,mobile_unit_008,1000,tier_1,4,local,2,64,mobile_unit,0.869,standard,2000
9,edge_device_009,100,tier_2,4,GDPR,1,32,edge_device,0.774,standard,1000
10,hospital_010,2000,tier_1,64,HIPAA,8,128,tier1_hospital,0.968,high,20000
11,clinic_011,2000,tier_2,16,HIPAA,8,128,tier2_hospital,0.956,critical,20000
12,research_center_012,5000,tier_3,64,GDPR,32,512,research_center,0.988,standard,100000
13,mobile_unit_013,1000,tier_1,16,PIPEDA,2,64,mobile_unit,0.786,high,1000
14,edge_device_014,100,tier_2,4,GDPR,0,32,edge_device,0.787,standard,1000
15,hospital_015,10000,tier_1,128,HIPAA,4,256,tier1_hospital,0.991,standard,20000
16,clinic_016,1000,tier_2,32,GDPR,2,128,tier2_hospital,0.956,critical,10000
17,research_center_017,10000,tier_3,64,PIPEDA,32,512,research_center,0.985,standard,50000
18,mobile_unit_018,100,tier_1,8,GDPR,2,32,mobile_unit,0.85,standard,1000
19,edge_device_019,500,tier_2,8,HIPAA,1,16,edge_device,0.873,high,1000
20,hospital_020,2000,tier_1,128,PIPEDA,4,128,tier1_hospital,0.953,high,20000
21,clinic_021,1000,tier_2,16,PIPEDA,2,64,tier2_hospital,0.938,critical,5000
22,research_center_022,5000,tier_3,128,GDPR,8,1024,research_center,0.99,critical,100000
23,mobile_unit_023,100,tier_1,8,HIPAA,1,32,mobile_unit,0.776,critical,2000
24,edge_device_024,100,tier_2,4,GDPR,0,8,edge_device,0.705,standard,500
