node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1962,research_grant,mayo_clinic,tier1_hospital,122
1,regional,ISO27001,oncology,2000,mixed,johns_hopkins,tier2_hospital,2351
2,international,FedRAMP,cardiology,2012,public,stanford_med,research_center,2634
3,international,HIPAA_compliant,neurology,1970,research_grant,mass_general,mobile_unit,244
4,national,SOC2,pathology,2006,mixed,ucla_health,edge_device,1382
5,local,SOC2,radiology,1981,research_grant,mayo_clinic,tier1_hospital,2764
6,regional,ISO27001,oncology,2009,private,johns_hopkins,tier2_hospital,470
7,national,HIPAA_compliant,cardiology,2007,public,stanford_med,research_center,4612
8,national,FedRAMP,neurology,2018,research_grant,mass_general,mobile_unit,2551
9,national,ISO27001,pathology,1982,public,ucla_health,edge_device,700
10,national,ISO27001,radiology,1977,research_grant,mayo_clinic,tier1_hospital,2698
11,international,ISO27001,oncology,1972,mixed,johns_hopkins,tier2_hospital,2988
12,international,SOC2,cardiology,1983,private,stanford_med,research_center,3917
13,national,FedRAMP,neurology,1991,private,mass_general,mobile_unit,1260
14,local,FedRAMP,pathology,2009,mixed,ucla_health,edge_device,3376
