node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,GDPR,16,256,tier1_hospital,0.984,critical,50000
1,clinic_001,1000,tier_2,16,HIPAA,4,256,tier2_hospital,0.978,critical,5000
2,research_center_002,5000,tier_3,256,local,8,1024,research_center,0.993,standard,50000
3,mobile_unit_003,1000,tier_1,4,PIPEDA,2,64,mobile_unit,0.795,critical,2000
4,edge_device_004,100,tier_2,2,PIPEDA,0,8,edge_device,0.741,critical,500
5,hospital_005,10000,tier_1,32,local,16,256,tier1_hospital,0.952,high,10000
6,clinic_006,1000,tier_2,64,local,2,128,tier2_hospital,0.944,high,10000
7,research_center_007,20000,tier_3,64,HIPAA,32,256,research_center,0.986,standard,20000
8,mobile_unit_008,1000,tier_1,8,local,2,32,mobile_unit,0.779,critical,5000
9,edge_device_009,500,tier_2,8,HIPAA,0,16,edge_device,0.713,critical,2000
