node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.985082,-92.509596,north_america,America/Chicago
1,Baltimore,USA,39.27215,-76.57256,europe,America/New_York
2,Palo Alto,USA,37.410271,-122.106258,asia_pacific,America/Los_Angeles
3,Boston,USA,42.404998,-71.072256,south_america,America/New_York
4,Los Angeles,USA,34.05586,-118.22797,africa,America/Los_Angeles
5,London,UK,51.482039,-0.128735,north_america,Europe/London
6,Paris,France,48.855917,2.31311,europe,Europe/Paris
7,Tokyo,Japan,35.706064,139.666919,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.391192,103.851832,south_america,Asia/Singapore
9,Sydney,Australia,-33.914658,151.252694,africa,Australia/Sydney
10,Rochester,USA,44.059699,-92.490556,north_america,America/Chicago
11,Baltimore,USA,39.318693,-76.589053,europe,America/New_York
12,Palo Alto,USA,37.409834,-122.169693,asia_pacific,America/Los_Angeles
13,Boston,USA,42.351181,-71.012444,south_america,America/New_York
14,Los Angeles,USA,34.091915,-118.198412,africa,America/Los_Angeles
